id,product_id,order_id,movement_type,quantity,stock_before,stock_after,reason,created_by,created_at
20691,,7397,sale,-1000,,,,,2025-10-25 21:52:46.076120
20692,,7397,sale,-1300,,,,,2025-10-25 21:52:46.076120
20693,,7397,sale,-300,,,,,2025-10-25 21:52:46.076120
20694,,7397,sale,-400,,,,,2025-10-25 21:52:46.076120
20695,,7398,sale,-1000,,,,,2025-10-25 21:52:46.076120
20696,,7398,sale,-1000,,,,,2025-10-25 21:52:46.076120
20697,,7398,sale,-1000,,,,,2025-10-25 21:52:46.076120
20698,,7399,sale,-2,,,,,2025-10-25 21:52:46.076120
20699,,7399,sale,-2,,,,,2025-10-25 21:52:46.076120
20700,,7399,sale,-3,,,,,2025-10-25 21:52:46.076120
20701,,7399,sale,-1,,,,,2025-10-25 21:52:46.076120
20702,,7399,sale,-3,,,,,2025-10-25 21:52:46.076120
20703,,7399,sale,-3,,,,,2025-10-25 21:52:46.076120
20704,,7399,sale,-1,,,,,2025-10-25 21:52:46.076120
20705,,7399,sale,-5,,,,,2025-10-25 21:52:46.076120
20706,,7400,sale,-30,,,,,2025-10-25 21:52:46.076120
20707,,7400,sale,-8,,,,,2025-10-25 21:52:46.076120
20708,,7400,sale,-2,,,,,2025-10-25 21:52:46.076120
20709,,7401,sale,-2,,,,,2025-10-25 21:52:46.076120
20710,,7401,sale,-1,,,,,2025-10-25 21:52:46.076120
20711,,7401,sale,-2,,,,,2025-10-25 21:52:46.076120
20712,,7401,sale,-2,,,,,2025-10-25 21:52:46.076120
20713,,7401,sale,-1,,,,,2025-10-25 21:52:46.076120
20714,,7401,sale,-1,,,,,2025-10-25 21:52:46.076120
20715,,7401,sale,-2,,,,,2025-10-25 21:52:46.076120
20716,,7401,sale,-1,,,,,2025-10-25 21:52:46.076120
20717,,7401,sale,-2,,,,,2025-10-25 21:52:46.076120
20718,,7401,sale,-10,,,,,2025-10-25 21:52:46.076120
20719,,7401,sale,-2,,,,,2025-10-25 21:52:46.076120
20720,,7402,sale,-1,,,,,2025-10-25 21:52:46.076120
20721,,7402,sale,-2,,,,,2025-10-25 21:52:46.076120
20722,,7402,sale,-4,,,,,2025-10-25 21:52:46.076120
20723,,7402,sale,-4,,,,,2025-10-25 21:52:46.076120
20724,,7402,sale,-4,,,,,2025-10-25 21:52:46.076120
20725,,7402,sale,-1,,,,,2025-10-25 21:52:46.076120
20726,,7403,sale,-25,,,,,2025-10-25 21:52:46.076120
20727,,7403,sale,-3,,,,,2025-10-25 21:52:46.076120
20728,,7403,sale,-3,,,,,2025-10-25 21:52:46.076120
20729,,7403,sale,-1,,,,,2025-10-25 21:52:46.076120
20730,,7403,sale,-2,,,,,2025-10-25 21:52:46.076120
20731,,7403,sale,-3,,,,,2025-10-25 21:52:46.076120
20732,,7404,sale,-3,,,,,2025-10-25 21:52:46.076120
20733,,7404,sale,-3,,,,,2025-10-25 21:52:46.076120
20734,,7404,sale,-3,,,,,2025-10-25 21:52:46.076120
20735,,7405,sale,-2000,,,,,2025-10-25 21:52:46.076120
20736,,7405,sale,-2000,,,,,2025-10-25 21:52:46.076120
20737,,7405,sale,-498,,,,,2025-10-25 21:52:46.076120
20738,,7405,sale,-98,,,,,2025-10-25 21:52:46.076120
20739,,7406,sale,-13,,,,,2025-10-25 21:52:46.076120
20740,,7406,sale,-20,,,,,2025-10-25 21:52:46.076120
20741,,7406,sale,-38,,,,,2025-10-25 21:52:46.076120
20742,,7407,sale,-13,,,,,2025-10-25 21:52:46.076120
20743,,7407,sale,-20,,,,,2025-10-25 21:52:46.076120
20744,,7408,sale,-20,,,,,2025-10-25 21:52:46.076120
20745,,7409,sale,-4,,,,,2025-10-25 21:52:46.076120
20746,,7409,sale,-2,,,,,2025-10-25 21:52:46.076120
20747,,7410,sale,-1,,,,,2025-10-25 21:52:46.076120
20748,,7411,sale,-2000,,,,,2025-10-25 21:52:46.076120
20749,,7411,sale,-2000,,,,,2025-10-25 21:52:46.076120
20750,,7411,sale,-2000,,,,,2025-10-25 21:52:46.076120
20751,,7412,sale,-2000,,,,,2025-10-25 21:52:46.076120
20752,,7412,sale,-2000,,,,,2025-10-25 21:52:46.076120
20753,,7412,sale,-2000,,,,,2025-10-25 21:52:46.076120
20754,,7413,sale,-22,,,,,2025-10-25 21:52:46.076120
20755,,7413,sale,-38,,,,,2025-10-25 21:52:46.076120
20756,,7413,sale,-11,,,,,2025-10-25 21:52:46.076120
20757,,7414,sale,-5,,,,,2025-10-25 21:52:46.076120
20758,,7414,sale,-4,,,,,2025-10-25 21:52:46.076120
20759,,7414,sale,-1,,,,,2025-10-25 21:52:46.076120
20760,,7414,sale,-1,,,,,2025-10-25 21:52:46.076120
20761,,7414,sale,-1,,,,,2025-10-25 21:52:46.076120
20762,,7414,sale,-1,,,,,2025-10-25 21:52:46.076120
20763,,7415,sale,-10,,,,,2025-10-25 21:52:46.076120
20764,,7415,sale,-10,,,,,2025-10-25 21:52:46.076120
20765,,7415,sale,-4,,,,,2025-10-25 21:52:46.076120
20766,,7415,sale,-2,,,,,2025-10-25 21:52:46.076120
20767,,7415,sale,-8,,,,,2025-10-25 21:52:46.076120
20768,,7416,sale,-2000,,,,,2025-10-25 21:52:46.076120
20769,,7417,sale,-4,,,,,2025-10-25 21:52:46.076120
20770,,7417,sale,-1,,,,,2025-10-25 21:52:46.076120
20771,,7418,sale,-109,,,,,2025-10-25 21:52:46.076120
20772,,7419,sale,-19,,,,,2025-10-25 21:52:46.076120
20773,,7419,sale,-1,,,,,2025-10-25 21:52:46.076120
20774,,7420,sale,-2000,,,,,2025-10-25 21:52:46.076120
20775,,7420,sale,-2000,,,,,2025-10-25 21:52:46.076120
20776,,7420,sale,-2000,,,,,2025-10-25 21:52:46.076120
20777,,7421,sale,-3,,,,,2025-10-25 21:52:46.076120
20778,,7421,sale,-2,,,,,2025-10-25 21:52:46.076120
20779,,7422,sale,-1000,,,,,2025-10-25 21:52:46.076120
20780,,7422,sale,-1000,,,,,2025-10-25 21:52:46.076120
20781,,7422,sale,-1000,,,,,2025-10-25 21:52:46.076120
20782,,7423,sale,-2000,,,,,2025-10-25 21:52:46.076120
20783,,7423,sale,-2000,,,,,2025-10-25 21:52:46.076120
20784,,7423,sale,-2000,,,,,2025-10-25 21:52:46.076120
20785,,7424,sale,-3,,,,,2025-10-25 21:52:46.076120
20786,,7424,sale,-1,,,,,2025-10-25 21:52:46.076120
20787,,7425,sale,-8,,,,,2025-10-25 21:52:46.076120
20788,,7425,sale,-14,,,,,2025-10-25 21:52:46.076120
20789,,7425,sale,-9,,,,,2025-10-25 21:52:46.076120
20790,,7426,sale,-3,,,,,2025-10-25 21:52:46.076120
20791,,7427,sale,-1,,,,,2025-10-25 21:52:46.076120
20792,,7427,sale,-10,,,,,2025-10-25 21:52:46.076120
20793,,7427,sale,-5,,,,,2025-10-25 21:52:46.076120
20794,,7427,sale,-2,,,,,2025-10-25 21:52:46.076120
20795,,7428,sale,-10,,,,,2025-10-25 21:52:46.076120
20796,,7428,sale,-6,,,,,2025-10-25 21:52:46.076120
20797,,7428,sale,-6,,,,,2025-10-25 21:52:46.076120
20798,,7428,sale,-6,,,,,2025-10-25 21:52:46.076120
20799,,7428,sale,-12,,,,,2025-10-25 21:52:46.076120
20800,,7429,sale,-5,,,,,2025-10-25 21:52:46.076120
20801,,7429,sale,-2,,,,,2025-10-25 21:52:46.076120
20802,,7429,sale,-5,,,,,2025-10-25 21:52:46.076120
20803,,7429,sale,-2,,,,,2025-10-25 21:52:46.076120
20804,,7429,sale,-5,,,,,2025-10-25 21:52:46.076120
20805,,7429,sale,-1,,,,,2025-10-25 21:52:46.076120
20806,,7430,sale,-2000,,,,,2025-10-25 21:52:46.076120
20807,,7430,sale,-2000,,,,,2025-10-25 21:52:46.076120
20808,,7430,sale,-2000,,,,,2025-10-25 21:52:46.076120
20809,,7431,sale,-3,,,,,2025-10-25 21:52:46.076120
20810,,7431,sale,-1,,,,,2025-10-25 21:52:46.076120
20811,,7432,sale,-9,,,,,2025-10-25 21:52:46.076120
20812,,7432,sale,-18,,,,,2025-10-25 21:52:46.076120
20813,,7432,sale,-10,,,,,2025-10-25 21:52:46.076120
20814,,7433,sale,-1000,,,,,2025-10-25 21:52:46.076120
20815,,7433,sale,-1000,,,,,2025-10-25 21:52:46.076120
20816,,7433,sale,-1000,,,,,2025-10-25 21:52:46.076120
20817,,7434,sale,-4,,,,,2025-10-25 21:52:46.076120
20818,,7434,sale,-2,,,,,2025-10-25 21:52:46.076120
20819,,7435,sale,-1,,,,,2025-10-25 21:52:46.076120
20820,,7436,sale,-13,,,,,2025-10-25 21:52:46.076120
20821,,7436,sale,-22,,,,,2025-10-25 21:52:46.076120
20822,,7436,sale,-16,,,,,2025-10-25 21:52:46.076120
20823,,7437,sale,-10,,,,,2025-10-25 21:52:46.076120
20824,,7437,sale,-1,,,,,2025-10-25 21:52:46.076120
20825,,7437,sale,-1,,,,,2025-10-25 21:52:46.076120
20826,,7437,sale,-3,,,,,2025-10-25 21:52:46.076120
20827,,7437,sale,-10,,,,,2025-10-25 21:52:46.076120
20828,,7437,sale,-5,,,,,2025-10-25 21:52:46.076120
20829,,7437,sale,-2,,,,,2025-10-25 21:52:46.076120
20830,,7437,sale,-3,,,,,2025-10-25 21:52:46.076120
20831,,7437,sale,-4,,,,,2025-10-25 21:52:46.076120
20832,,7438,sale,-6,,,,,2025-10-25 21:52:46.076120
20833,,7438,sale,-6,,,,,2025-10-25 21:52:46.076120
20834,,7438,sale,-2,,,,,2025-10-25 21:52:46.076120
20835,,7439,sale,-87,,,,,2025-10-25 21:52:46.076120
20836,,7440,sale,-10,,,,,2025-10-25 21:52:46.076120
20837,,7440,sale,-10,,,,,2025-10-25 21:52:46.076120
20838,,7440,sale,-10,,,,,2025-10-25 21:52:46.076120
20839,,7441,sale,-9,,,,,2025-10-25 21:52:46.076120
20840,,7441,sale,-8,,,,,2025-10-25 21:52:46.076120
20841,,7441,sale,-8,,,,,2025-10-25 21:52:46.076120
20842,,7442,sale,-200,,,,,2025-10-25 21:52:46.076120
20843,,7442,sale,-200,,,,,2025-10-25 21:52:46.076120
20844,,7442,sale,-200,,,,,2025-10-25 21:52:46.076120
20845,,7442,sale,-150,,,,,2025-10-25 21:52:46.076120
20846,,7443,sale,-3,,,,,2025-10-25 21:52:46.076120
20847,,7443,sale,-3,,,,,2025-10-25 21:52:46.076120
20848,,7443,sale,-3,,,,,2025-10-25 21:52:46.076120
20849,,7443,sale,-4,,,,,2025-10-25 21:52:46.076120
20850,,7443,sale,-30,,,,,2025-10-25 21:52:46.076120
20851,,7444,sale,-160,,,,,2025-10-25 21:52:46.076120
20852,,7445,sale,-10,,,,,2025-10-25 21:52:46.076120
20853,,7445,sale,-10,,,,,2025-10-25 21:52:46.076120
20854,,7445,sale,-10,,,,,2025-10-25 21:52:46.076120
20855,,7446,sale,-3,,,,,2025-10-25 21:52:46.076120
20856,,7446,sale,-1,,,,,2025-10-25 21:52:46.076120
20857,,7447,sale,-2,,,,,2025-10-25 21:52:46.076120
20858,,7447,sale,-6,,,,,2025-10-25 21:52:46.076120
20859,,7448,sale,-1,,,,,2025-10-25 21:52:46.076120
20860,,7449,sale,-1,,,,,2025-10-25 21:52:46.076120
20861,,7450,sale,-1,,,,,2025-10-25 21:52:46.076120
20862,,7451,sale,-1,,,,,2025-10-25 21:52:46.076120
20863,,7452,sale,-1,,,,,2025-10-25 21:52:46.076120
20864,,7453,sale,-1,,,,,2025-10-25 21:52:46.076120
20865,,7454,sale,-1,,,,,2025-10-25 21:52:46.076120
20866,,7455,sale,-18,,,,,2025-10-25 21:52:46.076120
20867,,7455,sale,-25,,,,,2025-10-25 21:52:46.076120
20868,,7455,sale,-19,,,,,2025-10-25 21:52:46.076120
20869,,7456,sale,-10,,,,,2025-10-25 21:52:46.076120
20870,,7456,sale,-8,,,,,2025-10-25 21:52:46.076120
20871,,7457,sale,-3,,,,,2025-10-25 21:52:46.076120
20872,,7458,sale,-1,,,,,2025-10-25 21:52:46.076120
20873,,7458,sale,-2,,,,,2025-10-25 21:52:46.076120
20874,,7458,sale,-2,,,,,2025-10-25 21:52:46.076120
20875,,7458,sale,-2,,,,,2025-10-25 21:52:46.076120
20876,,7458,sale,-2,,,,,2025-10-25 21:52:46.076120
20877,,7458,sale,-1,,,,,2025-10-25 21:52:46.076120
20878,,7458,sale,-1,,,,,2025-10-25 21:52:46.076120
20879,,7458,sale,-2,,,,,2025-10-25 21:52:46.076120
20880,,7458,sale,-2,,,,,2025-10-25 21:52:46.076120
20881,,7459,sale,-1,,,,,2025-10-25 21:52:46.076120
20882,,7459,sale,-2,,,,,2025-10-25 21:52:46.076120
20883,,7459,sale,-2,,,,,2025-10-25 21:52:46.076120
20884,,7459,sale,-2,,,,,2025-10-25 21:52:46.076120
20885,,7459,sale,-2,,,,,2025-10-25 21:52:46.076120
20886,,7459,sale,-1,,,,,2025-10-25 21:52:46.076120
20887,,7459,sale,-1,,,,,2025-10-25 21:52:46.076120
20888,,7459,sale,-2,,,,,2025-10-25 21:52:46.076120
20889,,7459,sale,-2,,,,,2025-10-25 21:52:46.076120
20890,,7460,sale,-6,,,,,2025-10-25 21:52:46.076120
20891,,7460,sale,-6,,,,,2025-10-25 21:52:46.076120
20892,,7460,sale,-6,,,,,2025-10-25 21:52:46.076120
20893,,7460,sale,-6,,,,,2025-10-25 21:52:46.076120
20894,,7460,sale,-6,,,,,2025-10-25 21:52:46.076120
20895,,7461,sale,-6,,,,,2025-10-25 21:52:46.076120
20896,,7461,sale,-6,,,,,2025-10-25 21:52:46.076120
20897,,7461,sale,-6,,,,,2025-10-25 21:52:46.076120
20898,,7462,sale,-6,,,,,2025-10-25 21:52:46.076120
20899,,7463,sale,-5,,,,,2025-10-25 21:52:46.076120
20900,,7463,sale,-6,,,,,2025-10-25 21:52:46.076120
20901,,7463,sale,-4,,,,,2025-10-25 21:52:46.076120
20902,,7464,sale,-128,,,,,2025-10-25 21:52:46.076120
20903,,7464,sale,-6,,,,,2025-10-25 21:52:46.076120
20904,,7464,sale,-13,,,,,2025-10-25 21:52:46.076120
20905,,7465,sale,-10,,,,,2025-10-25 21:52:46.076120
20906,,7466,sale,-1,,,,,2025-10-25 21:52:46.076120
20907,,7467,sale,-10,,,,,2025-10-25 21:52:46.076120
20908,,7467,sale,-1,,,,,2025-10-25 21:52:46.076120
20909,,7468,sale,-9,,,,,2025-10-25 21:52:46.076120
20910,,7468,sale,-23,,,,,2025-10-25 21:52:46.076120
20911,,7468,sale,-16,,,,,2025-10-25 21:52:46.076120
20912,,7469,sale,-12,,,,,2025-10-25 21:52:46.076120
20913,,7469,sale,-9,,,,,2025-10-25 21:52:46.076120
20914,,7470,sale,-2,,,,,2025-10-25 21:52:46.076120
20915,,7470,sale,-2,,,,,2025-10-25 21:52:46.076120
20916,,7471,sale,-1000,,,,,2025-10-25 21:52:46.076120
20917,,7471,sale,-1000,,,,,2025-10-25 21:52:46.076120
20918,,7471,sale,-1000,,,,,2025-10-25 21:52:46.076120
20919,,7472,sale,-9,,,,,2025-10-25 21:52:46.076120
20920,,7472,sale,-2,,,,,2025-10-25 21:52:46.076120
20921,,7473,sale,-33,,,,,2025-10-25 21:52:46.076120
20922,,7473,sale,-45,,,,,2025-10-25 21:52:46.076120
20923,,7473,sale,-13,,,,,2025-10-25 21:52:46.076120
20924,,7474,sale,-4,,,,,2025-10-25 21:52:46.076120
20925,,7474,sale,-2,,,,,2025-10-25 21:52:46.076120
20926,,7475,sale,-1000,,,,,2025-10-25 21:52:46.076120
20927,,7475,sale,-1000,,,,,2025-10-25 21:52:46.076120
20928,,7475,sale,-2000,,,,,2025-10-25 21:52:46.076120
20929,,7476,sale,-134,,,,,2025-10-25 21:52:46.076120
20930,,7477,sale,-5,,,,,2025-10-25 21:52:46.076120
20931,,7477,sale,-10,,,,,2025-10-25 21:52:46.076120
20932,,7477,sale,-4,,,,,2025-10-25 21:52:46.076120
20933,,7477,sale,-5,,,,,2025-10-25 21:52:46.076120
20934,,7477,sale,-6,,,,,2025-10-25 21:52:46.076120
20935,,7478,sale,-5,,,,,2025-10-25 21:52:46.076120
20936,,7478,sale,-5,,,,,2025-10-25 21:52:46.076120
20937,,7478,sale,-5,,,,,2025-10-25 21:52:46.076120
20938,,7478,sale,-5,,,,,2025-10-25 21:52:46.076120
20939,,7479,sale,-4,,,,,2025-10-25 21:52:46.076120
20940,,7479,sale,-8,,,,,2025-10-25 21:52:46.076120
20941,,7479,sale,-8,,,,,2025-10-25 21:52:46.076120
20942,,7479,sale,-4,,,,,2025-10-25 21:52:46.076120
20943,,7479,sale,-8,,,,,2025-10-25 21:52:46.076120
20944,,7479,sale,-4,,,,,2025-10-25 21:52:46.076120
20945,,7480,sale,-2,,,,,2025-10-25 21:52:46.076120
20946,,7480,sale,-2,,,,,2025-10-25 21:52:46.076120
20947,,7480,sale,-5,,,,,2025-10-25 21:52:46.076120
20948,,7480,sale,-12,,,,,2025-10-25 21:52:46.076120
20949,,7480,sale,-6,,,,,2025-10-25 21:52:46.076120
20950,,7481,sale,-3,,,,,2025-10-25 21:52:46.076120
20951,,7481,sale,-8,,,,,2025-10-25 21:52:46.076120
20952,,7482,sale,-2000,,,,,2025-10-25 21:52:46.076120
20953,,7482,sale,-2000,,,,,2025-10-25 21:52:46.076120
20954,,7483,sale,-10,,,,,2025-10-25 21:52:46.076120
20955,,7484,sale,-1000,,,,,2025-10-25 21:52:46.076120
20956,,7484,sale,-2000,,,,,2025-10-25 21:52:46.076120
20957,,7484,sale,-1000,,,,,2025-10-25 21:52:46.076120
20958,,7485,sale,-4,,,,,2025-10-25 21:52:46.076120
20959,,7485,sale,-1,,,,,2025-10-25 21:52:46.076120
20960,,7486,sale,-17,,,,,2025-10-25 21:52:46.076120
20961,,7486,sale,-26,,,,,2025-10-25 21:52:46.076120
20962,,7486,sale,-22,,,,,2025-10-25 21:52:46.076120
20963,,7487,sale,-5,,,,,2025-10-25 21:52:46.076120
20964,,7487,sale,-2,,,,,2025-10-25 21:52:46.076120
20965,,7488,sale,-1,,,,,2025-10-25 21:52:46.076120
20966,,7488,sale,-4,,,,,2025-10-25 21:52:46.076120
20967,,7488,sale,-3,,,,,2025-10-25 21:52:46.076120
20968,,7488,sale,-8,,,,,2025-10-25 21:52:46.076120
20969,,7488,sale,-5,,,,,2025-10-25 21:52:46.076120
20970,,7488,sale,-3,,,,,2025-10-25 21:52:46.076120
20971,,7488,sale,-1,,,,,2025-10-25 21:52:46.076120
20972,,7488,sale,-2,,,,,2025-10-25 21:52:46.076120
20973,,7488,sale,-1,,,,,2025-10-25 21:52:46.076120
20974,,7489,sale,-2,,,,,2025-10-25 21:52:46.076120
20975,,7489,sale,-1,,,,,2025-10-25 21:52:46.076120
20976,,7489,sale,-1,,,,,2025-10-25 21:52:46.076120
20977,,7489,sale,-8,,,,,2025-10-25 21:52:46.076120
20978,,7489,sale,-2,,,,,2025-10-25 21:52:46.076120
20979,,7489,sale,-3,,,,,2025-10-25 21:52:46.076120
20980,,7489,sale,-4,,,,,2025-10-25 21:52:46.076120
20981,,7490,sale,-5,,,,,2025-10-25 21:52:46.076120
20982,,7490,sale,-5,,,,,2025-10-25 21:52:46.076120
20983,,7490,sale,-10,,,,,2025-10-25 21:52:46.076120
20984,,7491,sale,-7,,,,,2025-10-25 21:52:46.076120
20985,,7491,sale,-5,,,,,2025-10-25 21:52:46.076120
20986,,7492,sale,-1,,,,,2025-10-25 21:52:46.076120
20987,,7493,sale,-1,,,,,2025-10-25 21:52:46.076120
20988,,7494,sale,-1,,,,,2025-10-25 21:52:46.076120
20989,,7495,sale,-1,,,,,2025-10-25 21:52:46.076120
20990,,7496,sale,-25,,,,,2025-10-25 21:52:46.076120
20991,,7496,sale,-23,,,,,2025-10-25 21:52:46.076120
20992,,7496,sale,-32,,,,,2025-10-25 21:52:46.076120
20993,,7497,sale,-6,,,,,2025-10-25 21:52:46.076120
20994,,7497,sale,-4,,,,,2025-10-25 21:52:46.076120
20995,,7498,sale,-2000,,,,,2025-10-25 21:52:46.076120
20996,,7498,sale,-2000,,,,,2025-10-25 21:52:46.076120
20997,,7499,sale,-2000,,,,,2025-10-25 21:52:46.076120
20998,,7499,sale,-2000,,,,,2025-10-25 21:52:46.076120
20999,,7499,sale,-2000,,,,,2025-10-25 21:52:46.076120
21000,,7500,sale,-3,,,,,2025-10-25 21:52:46.076120
21001,,7500,sale,-9,,,,,2025-10-25 21:52:46.076120
21002,,7501,sale,-1000,,,,,2025-10-25 21:52:46.076120
21003,,7501,sale,-1000,,,,,2025-10-25 21:52:46.076120
21004,,7501,sale,-1000,,,,,2025-10-25 21:52:46.076120
21005,,7502,sale,-21,,,,,2025-10-25 21:52:46.076120
21006,,7502,sale,-34,,,,,2025-10-25 21:52:46.076120
21007,,7502,sale,-58,,,,,2025-10-25 21:52:46.076120
21008,,7503,sale,-7,,,,,2025-10-25 21:52:46.076120
21009,,7503,sale,-4,,,,,2025-10-25 21:52:46.076120
21010,,7504,sale,-15,,,,,2025-10-25 21:52:46.076120
21011,,7504,sale,-6,,,,,2025-10-25 21:52:46.076120
21012,,7504,sale,-6,,,,,2025-10-25 21:52:46.076120
21013,,7505,sale,-4,,,,,2025-10-25 21:52:46.076120
21014,,7505,sale,-6,,,,,2025-10-25 21:52:46.076120
21015,,7505,sale,-6,,,,,2025-10-25 21:52:46.076120
21016,,7505,sale,-12,,,,,2025-10-25 21:52:46.076120
21017,,7505,sale,-8,,,,,2025-10-25 21:52:46.076120
21018,,7505,sale,-4,,,,,2025-10-25 21:52:46.076120
21019,,7506,sale,-12,,,,,2025-10-25 21:52:46.076120
21020,,7506,sale,-4,,,,,2025-10-25 21:52:46.076120
21021,,7506,sale,-4,,,,,2025-10-25 21:52:46.076120
21022,,7506,sale,-1,,,,,2025-10-25 21:52:46.076120
21023,,7506,sale,-2,,,,,2025-10-25 21:52:46.076120
21024,,7506,sale,-2,,,,,2025-10-25 21:52:46.076120
21025,,7506,sale,-2,,,,,2025-10-25 21:52:46.076120
21026,,7506,sale,-3,,,,,2025-10-25 21:52:46.076120
21027,,7507,sale,-10,,,,,2025-10-25 21:52:46.076120
21028,,7507,sale,-1,,,,,2025-10-25 21:52:46.076120
21029,,7508,sale,-1,,,,,2025-10-25 21:52:46.076120
21030,,7508,sale,-2,,,,,2025-10-25 21:52:46.076120
21031,,7508,sale,-2,,,,,2025-10-25 21:52:46.076120
21032,,7508,sale,-2,,,,,2025-10-25 21:52:46.076120
21033,,7508,sale,-2,,,,,2025-10-25 21:52:46.076120
21034,,7508,sale,-1,,,,,2025-10-25 21:52:46.076120
21035,,7508,sale,-2,,,,,2025-10-25 21:52:46.076120
21036,,7509,sale,-1,,,,,2025-10-25 21:52:46.076120
21037,,7509,sale,-2,,,,,2025-10-25 21:52:46.076120
21038,,7509,sale,-2,,,,,2025-10-25 21:52:46.076120
21039,,7509,sale,-2,,,,,2025-10-25 21:52:46.076120
21040,,7509,sale,-5,,,,,2025-10-25 21:52:46.076120
21041,,7509,sale,-5,,,,,2025-10-25 21:52:46.076120
21042,,7509,sale,-6,,,,,2025-10-25 21:52:46.076120
21043,,7509,sale,-1,,,,,2025-10-25 21:52:46.076120
21044,,7510,sale,-1,,,,,2025-10-25 21:52:46.076120
21045,,7510,sale,-2,,,,,2025-10-25 21:52:46.076120
21046,,7510,sale,-2,,,,,2025-10-25 21:52:46.076120
21047,,7510,sale,-2,,,,,2025-10-25 21:52:46.076120
21048,,7510,sale,-2,,,,,2025-10-25 21:52:46.076120
21049,,7510,sale,-1,,,,,2025-10-25 21:52:46.076120
21050,,7510,sale,-2,,,,,2025-10-25 21:52:46.076120
21051,,7511,sale,-2000,,,,,2025-10-25 21:52:46.076120
21052,,7511,sale,-2000,,,,,2025-10-25 21:52:46.076120
21053,,7511,sale,-2000,,,,,2025-10-25 21:52:46.076120
21054,,7512,sale,-1000,,,,,2025-10-25 21:52:46.076120
21055,,7512,sale,-1000,,,,,2025-10-25 21:52:46.076120
21056,,7512,sale,-1000,,,,,2025-10-25 21:52:46.076120
21057,,7513,sale,-1,,,,,2025-10-25 21:52:46.076120
21058,,7514,sale,-5,,,,,2025-10-25 21:52:46.076120
21059,,7514,sale,-4,,,,,2025-10-25 21:52:46.076120
21060,,7515,sale,-20,,,,,2025-10-25 21:52:46.076120
21061,,7515,sale,-1,,,,,2025-10-25 21:52:46.076120
21062,,7516,sale,-1000,,,,,2025-10-25 21:52:46.076120
21063,,7516,sale,-1000,,,,,2025-10-25 21:52:46.076120
21064,,7516,sale,-1000,,,,,2025-10-25 21:52:46.076120
21065,,7517,sale,-10,,,,,2025-10-25 21:52:46.076120
21066,,7517,sale,-7,,,,,2025-10-25 21:52:46.076120
21067,,7517,sale,-11,,,,,2025-10-25 21:52:46.076120
21068,,7517,sale,-23,,,,,2025-10-25 21:52:46.076120
21069,,7518,sale,-10,,,,,2025-10-25 21:52:46.076120
21070,,7518,sale,-9,,,,,2025-10-25 21:52:46.076120
21071,,7518,sale,-11,,,,,2025-10-25 21:52:46.076120
21072,,7518,sale,-23,,,,,2025-10-25 21:52:46.076120
21073,,7519,sale,-5,,,,,2025-10-25 21:52:46.076120
21074,,7519,sale,-4,,,,,2025-10-25 21:52:46.076120
21075,,7520,sale,-20,,,,,2025-10-25 21:52:46.076120
21076,,7520,sale,-1,,,,,2025-10-25 21:52:46.076120
21077,,7521,sale,-20,,,,,2025-10-25 21:52:46.076120
21078,,7521,sale,-1,,,,,2025-10-25 21:52:46.076120
21079,,7522,sale,-17,,,,,2025-10-25 21:52:46.076120
21080,,7522,sale,-30,,,,,2025-10-25 21:52:46.076120
21081,,7522,sale,-7,,,,,2025-10-25 21:52:46.076120
21082,,7522,sale,-69,,,,,2025-10-25 21:52:46.076120
21083,,7523,sale,-9,,,,,2025-10-25 21:52:46.076120
21084,,7523,sale,-8,,,,,2025-10-25 21:52:46.076120
21085,,7524,sale,-20,,,,,2025-10-25 21:52:46.076120
21086,,7524,sale,-16,,,,,2025-10-25 21:52:46.076120
21087,,7524,sale,-10,,,,,2025-10-25 21:52:46.076120
21088,,7524,sale,-10,,,,,2025-10-25 21:52:46.076120
21089,,7525,sale,-8,,,,,2025-10-25 21:52:46.076120
21090,,7525,sale,-12,,,,,2025-10-25 21:52:46.076120
21091,,7525,sale,-8,,,,,2025-10-25 21:52:46.076120
21092,,7525,sale,-8,,,,,2025-10-25 21:52:46.076120
21093,,7525,sale,-4,,,,,2025-10-25 21:52:46.076120
21094,,7526,sale,-3,,,,,2025-10-25 21:52:46.076120
21095,,7526,sale,-2,,,,,2025-10-25 21:52:46.076120
21096,,7526,sale,-2,,,,,2025-10-25 21:52:46.076120
21097,,7526,sale,-1,,,,,2025-10-25 21:52:46.076120
21098,,7526,sale,-1,,,,,2025-10-25 21:52:46.076120
21099,,7526,sale,-1,,,,,2025-10-25 21:52:46.076120
21100,,7526,sale,-1,,,,,2025-10-25 21:52:46.076120
21101,,7527,sale,-10,,,,,2025-10-25 21:52:46.076120
21102,,7527,sale,-10,,,,,2025-10-25 21:52:46.076120
21103,,7527,sale,-10,,,,,2025-10-25 21:52:46.076120
21104,,7527,sale,-5,,,,,2025-10-25 21:52:46.076120
21105,,7527,sale,-5,,,,,2025-10-25 21:52:46.076120
21106,,7527,sale,-4,,,,,2025-10-25 21:52:46.076120
21107,,7527,sale,-5,,,,,2025-10-25 21:52:46.076120
21108,,7528,sale,-4,,,,,2025-10-25 21:52:46.076120
21109,,7528,sale,-7,,,,,2025-10-25 21:52:46.076120
21110,,7529,sale,-10,,,,,2025-10-25 21:52:46.076120
21111,,7530,sale,-10,,,,,2025-10-25 21:52:46.076120
